crawl_time,area_id,district,filter_type,filter_name,page,url,status,new_count
2026-07-01T19:37:05,1,渝中,area,80-110㎡,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=1&builtArea=80-110,ok,0
2026-07-01T19:37:05,1,渝中,area,110-150㎡,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=1&builtArea=110-150,ok,0
2026-07-01T19:37:06,1,渝中,area,110-150㎡,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=1&builtArea=110-150,ok,0
2026-07-01T19:37:08,1,渝中,area,110-150㎡,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=1&builtArea=110-150,ok,3
2026-07-01T19:37:09,1,渝中,area,110-150㎡,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=1&builtArea=110-150,ok,4
2026-07-01T19:37:10,1,渝中,area,110-150㎡,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=1&builtArea=110-150,ok,5
2026-07-01T19:37:11,1,渝中,area,110-150㎡,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=1&builtArea=110-150,ok,6
2026-07-01T19:37:12,1,渝中,area,110-150㎡,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=1&builtArea=110-150,ok,7
2026-07-01T19:37:13,1,渝中,area,110-150㎡,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=1&builtArea=110-150,ok,6
2026-07-01T19:37:14,1,渝中,area,110-150㎡,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=1&builtArea=110-150,ok,6
2026-07-01T19:37:15,1,渝中,area,110-150㎡,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=1&builtArea=110-150,ok,10
2026-07-01T19:37:17,1,渝中,area,110-150㎡,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=1&builtArea=110-150,ok,5
2026-07-01T19:37:18,1,渝中,area,110-150㎡,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=1&builtArea=110-150,ok,4
2026-07-01T19:37:19,1,渝中,area,110-150㎡,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=1&builtArea=110-150,ok,7
2026-07-01T19:37:20,1,渝中,area,110-150㎡,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=1&builtArea=110-150,ok,7
2026-07-01T19:37:21,1,渝中,area,110-150㎡,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=1&builtArea=110-150,ok,7
2026-07-01T19:37:22,1,渝中,area,110-150㎡,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=1&builtArea=110-150,ok,6
2026-07-01T19:37:23,1,渝中,area,110-150㎡,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=1&builtArea=110-150,ok,6
2026-07-01T19:37:24,1,渝中,area,110-150㎡,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=1&builtArea=110-150,ok,3
2026-07-01T19:37:25,1,渝中,area,110-150㎡,19,https://m.daojiale.com/cq/ershoufangPage?pageNo=19&areaId=1&builtArea=110-150,ok,3
2026-07-01T19:37:27,1,渝中,area,110-150㎡,20,https://m.daojiale.com/cq/ershoufangPage?pageNo=20&areaId=1&builtArea=110-150,ok,7
2026-07-01T19:37:28,1,渝中,area,110-150㎡,21,https://m.daojiale.com/cq/ershoufangPage?pageNo=21&areaId=1&builtArea=110-150,ok,7
2026-07-01T19:37:29,1,渝中,area,110-150㎡,22,https://m.daojiale.com/cq/ershoufangPage?pageNo=22&areaId=1&builtArea=110-150,ok,8
2026-07-01T19:37:30,1,渝中,area,110-150㎡,23,https://m.daojiale.com/cq/ershoufangPage?pageNo=23&areaId=1&builtArea=110-150,ok,10
2026-07-01T19:37:31,1,渝中,area,110-150㎡,24,https://m.daojiale.com/cq/ershoufangPage?pageNo=24&areaId=1&builtArea=110-150,ok,13
2026-07-01T19:37:32,1,渝中,area,110-150㎡,25,https://m.daojiale.com/cq/ershoufangPage?pageNo=25&areaId=1&builtArea=110-150,ok,7
2026-07-01T19:37:33,1,渝中,area,110-150㎡,26,https://m.daojiale.com/cq/ershoufangPage?pageNo=26&areaId=1&builtArea=110-150,ok,9
2026-07-01T19:37:34,1,渝中,area,110-150㎡,27,https://m.daojiale.com/cq/ershoufangPage?pageNo=27&areaId=1&builtArea=110-150,ok,8
2026-07-01T19:37:36,1,渝中,area,110-150㎡,28,https://m.daojiale.com/cq/ershoufangPage?pageNo=28&areaId=1&builtArea=110-150,ok,5
2026-07-01T19:37:37,1,渝中,area,110-150㎡,29,https://m.daojiale.com/cq/ershoufangPage?pageNo=29&areaId=1&builtArea=110-150,ok,12
2026-07-01T19:37:38,1,渝中,area,110-150㎡,30,https://m.daojiale.com/cq/ershoufangPage?pageNo=30&areaId=1&builtArea=110-150,ok,11
2026-07-01T19:37:39,1,渝中,area,150-200㎡,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=1&builtArea=150-200,ok,0
2026-07-01T19:37:40,1,渝中,area,150-200㎡,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=1&builtArea=150-200,ok,0
2026-07-01T19:37:41,1,渝中,area,150-200㎡,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=1&builtArea=150-200,ok,1
2026-07-01T19:37:42,1,渝中,area,150-200㎡,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=1&builtArea=150-200,ok,1
2026-07-01T19:37:43,1,渝中,area,150-200㎡,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=1&builtArea=150-200,ok,2
2026-07-01T19:37:44,1,渝中,area,150-200㎡,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=1&builtArea=150-200,ok,0
2026-07-01T19:37:46,1,渝中,area,150-200㎡,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=1&builtArea=150-200,ok,0
2026-07-01T19:37:47,1,渝中,area,150-200㎡,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=1&builtArea=150-200,ok,6
2026-07-01T19:37:48,1,渝中,area,150-200㎡,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=1&builtArea=150-200,ok,3
2026-07-01T19:37:49,1,渝中,area,150-200㎡,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=1&builtArea=150-200,ok,2
2026-07-01T19:37:50,1,渝中,area,150-200㎡,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=1&builtArea=150-200,ok,4
2026-07-01T19:37:51,1,渝中,area,150-200㎡,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=1&builtArea=150-200,ok,2
2026-07-01T19:37:52,1,渝中,area,150-200㎡,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=1&builtArea=150-200,ok,1
2026-07-01T19:37:53,1,渝中,area,150-200㎡,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=1&builtArea=150-200,ok,4
2026-07-01T19:37:54,1,渝中,area,150-200㎡,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=1&builtArea=150-200,ok,3
2026-07-01T19:37:56,1,渝中,area,150-200㎡,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=1&builtArea=150-200,ok,7
2026-07-01T19:37:57,1,渝中,area,150-200㎡,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=1&builtArea=150-200,ok,4
2026-07-01T19:37:58,1,渝中,area,150-200㎡,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=1&builtArea=150-200,ok,4
2026-07-01T19:37:59,1,渝中,area,150-200㎡,19,https://m.daojiale.com/cq/ershoufangPage?pageNo=19&areaId=1&builtArea=150-200,ok,5
2026-07-01T19:38:00,1,渝中,area,150-200㎡,20,https://m.daojiale.com/cq/ershoufangPage?pageNo=20&areaId=1&builtArea=150-200,ok,4
2026-07-01T19:38:01,1,渝中,area,150-200㎡,21,https://m.daojiale.com/cq/ershoufangPage?pageNo=21&areaId=1&builtArea=150-200,ok,4
2026-07-01T19:38:02,1,渝中,area,150-200㎡,22,https://m.daojiale.com/cq/ershoufangPage?pageNo=22&areaId=1&builtArea=150-200,ok,2
2026-07-01T19:38:03,1,渝中,area,150-200㎡,23,https://m.daojiale.com/cq/ershoufangPage?pageNo=23&areaId=1&builtArea=150-200,ok,7
2026-07-01T19:38:04,1,渝中,area,150-200㎡,24,https://m.daojiale.com/cq/ershoufangPage?pageNo=24&areaId=1&builtArea=150-200,ok,4
2026-07-01T19:38:06,1,渝中,area,150-200㎡,25,https://m.daojiale.com/cq/ershoufangPage?pageNo=25&areaId=1&builtArea=150-200,ok,2
2026-07-01T19:38:07,1,渝中,area,150-200㎡,26,https://m.daojiale.com/cq/ershoufangPage?pageNo=26&areaId=1&builtArea=150-200,ok,8
2026-07-01T19:38:08,1,渝中,area,150-200㎡,27,https://m.daojiale.com/cq/ershoufangPage?pageNo=27&areaId=1&builtArea=150-200,ok,12
2026-07-01T19:38:09,1,渝中,area,150-200㎡,28,https://m.daojiale.com/cq/ershoufangPage?pageNo=28&areaId=1&builtArea=150-200,ok,19
2026-07-01T19:38:10,1,渝中,area,150-200㎡,29,https://m.daojiale.com/cq/ershoufangPage?pageNo=29&areaId=1&builtArea=150-200,ok,19
2026-07-01T19:38:11,1,渝中,area,150-200㎡,30,https://m.daojiale.com/cq/ershoufangPage?pageNo=30&areaId=1&builtArea=150-200,ok,19
2026-07-01T19:38:12,1,渝中,area,200㎡及以上,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=1&builtArea=200-%2A,ok,0
2026-07-01T19:38:13,1,渝中,area,200㎡及以上,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=1&builtArea=200-%2A,ok,0
2026-07-01T19:38:14,1,渝中,area,200㎡及以上,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=1&builtArea=200-%2A,ok,0
2026-07-01T19:38:14,2,沙坪坝,base,不限,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=2,ok,20
2026-07-01T19:38:15,2,沙坪坝,base,不限,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=2,ok,20
2026-07-01T19:38:17,2,沙坪坝,base,不限,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=2,ok,20
2026-07-01T19:38:18,2,沙坪坝,base,不限,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=2,ok,20
2026-07-01T19:38:19,2,沙坪坝,base,不限,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=2,ok,20
2026-07-01T19:38:20,2,沙坪坝,base,不限,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=2,ok,20
2026-07-01T19:38:21,2,沙坪坝,base,不限,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=2,ok,20
2026-07-01T19:38:22,2,沙坪坝,base,不限,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=2,ok,20
2026-07-01T19:38:23,2,沙坪坝,base,不限,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=2,ok,20
2026-07-01T19:38:24,2,沙坪坝,base,不限,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=2,ok,20
2026-07-01T19:38:25,2,沙坪坝,base,不限,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=2,ok,20
2026-07-01T19:38:26,2,沙坪坝,base,不限,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=2,ok,20
2026-07-01T19:38:27,2,沙坪坝,base,不限,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=2,ok,20
2026-07-01T19:38:28,2,沙坪坝,base,不限,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=2,ok,20
2026-07-01T19:38:30,2,沙坪坝,base,不限,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=2,ok,20
2026-07-01T19:38:31,2,沙坪坝,price,100万以下,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=2&saletotal=0-100,ok,0
2026-07-01T19:38:32,2,沙坪坝,price,100万以下,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=2&saletotal=0-100,ok,0
2026-07-01T19:38:33,2,沙坪坝,price,100万以下,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=2&saletotal=0-100,ok,0
2026-07-01T19:38:33,2,沙坪坝,price,100-150万,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=2&saletotal=100-150,ok,0
2026-07-01T19:38:34,2,沙坪坝,price,100-150万,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=2&saletotal=100-150,ok,0
2026-07-01T19:38:35,2,沙坪坝,price,100-150万,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=2&saletotal=100-150,ok,8
2026-07-01T19:38:36,2,沙坪坝,price,100-150万,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=2&saletotal=100-150,ok,20
2026-07-01T19:38:37,2,沙坪坝,price,100-150万,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=2&saletotal=100-150,ok,20
2026-07-01T19:38:38,2,沙坪坝,price,100-150万,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=2&saletotal=100-150,ok,20
2026-07-01T19:38:40,2,沙坪坝,price,100-150万,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=2&saletotal=100-150,ok,20
2026-07-01T19:38:41,2,沙坪坝,price,100-150万,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=2&saletotal=100-150,ok,20
2026-07-01T19:38:42,2,沙坪坝,price,100-150万,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=2&saletotal=100-150,ok,20
2026-07-01T19:38:43,2,沙坪坝,price,100-150万,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=2&saletotal=100-150,ok,20
2026-07-01T19:38:44,2,沙坪坝,price,100-150万,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=2&saletotal=100-150,ok,20
2026-07-01T19:38:45,2,沙坪坝,price,100-150万,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=2&saletotal=100-150,ok,20
2026-07-01T19:38:46,2,沙坪坝,price,100-150万,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=2&saletotal=100-150,ok,20
2026-07-01T19:38:47,2,沙坪坝,price,100-150万,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=2&saletotal=100-150,ok,20
2026-07-01T19:38:48,2,沙坪坝,price,100-150万,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=2&saletotal=100-150,ok,20
2026-07-01T19:38:49,2,沙坪坝,price,100-150万,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=2&saletotal=100-150,ok,20
2026-07-01T19:38:50,2,沙坪坝,price,100-150万,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=2&saletotal=100-150,ok,20
2026-07-01T19:38:52,2,沙坪坝,price,100-150万,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=2&saletotal=100-150,ok,12
2026-07-01T19:38:53,2,沙坪坝,price,150-200万,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=2&saletotal=150-200,ok,0
2026-07-01T19:38:54,2,沙坪坝,price,150-200万,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=2&saletotal=150-200,ok,18
2026-07-01T19:38:55,2,沙坪坝,price,150-200万,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=2&saletotal=150-200,ok,13
2026-07-01T19:38:56,2,沙坪坝,price,150-200万,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=2&saletotal=150-200,ok,15
2026-07-01T19:38:57,2,沙坪坝,price,150-200万,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=2&saletotal=150-200,ok,17
2026-07-01T19:38:58,2,沙坪坝,price,150-200万,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=2&saletotal=150-200,ok,18
2026-07-01T19:38:59,2,沙坪坝,price,150-200万,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=2&saletotal=150-200,ok,19
2026-07-01T19:39:00,2,沙坪坝,price,150-200万,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=2&saletotal=150-200,ok,19
2026-07-01T19:39:01,2,沙坪坝,price,150-200万,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=2&saletotal=150-200,ok,20
2026-07-01T19:39:03,2,沙坪坝,price,150-200万,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=2&saletotal=150-200,ok,20
2026-07-01T19:39:04,2,沙坪坝,price,150-200万,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=2&saletotal=150-200,ok,20
2026-07-01T19:39:05,2,沙坪坝,price,150-200万,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=2&saletotal=150-200,ok,20
2026-07-01T19:39:06,2,沙坪坝,price,150-200万,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=2&saletotal=150-200,ok,20
2026-07-01T19:39:07,2,沙坪坝,price,150-200万,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=2&saletotal=150-200,ok,20
2026-07-01T19:39:08,2,沙坪坝,price,150-200万,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=2&saletotal=150-200,ok,20
2026-07-01T19:39:09,2,沙坪坝,price,150-200万,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=2&saletotal=150-200,ok,20
2026-07-01T19:39:10,2,沙坪坝,price,150-200万,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=2&saletotal=150-200,ok,20
2026-07-01T19:39:11,2,沙坪坝,price,150-200万,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=2&saletotal=150-200,ok,1
2026-07-01T19:39:12,2,沙坪坝,price,200-250万,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=2&saletotal=200-250,ok,14
2026-07-01T19:39:13,2,沙坪坝,price,200-250万,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=2&saletotal=200-250,ok,15
2026-07-01T19:39:15,2,沙坪坝,price,200-250万,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=2&saletotal=200-250,ok,15
2026-07-01T19:39:16,2,沙坪坝,price,200-250万,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=2&saletotal=200-250,ok,15
2026-07-01T19:39:17,2,沙坪坝,price,200-250万,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=2&saletotal=200-250,ok,19
2026-07-01T19:39:18,2,沙坪坝,price,200-250万,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=2&saletotal=200-250,ok,20
2026-07-01T19:39:19,2,沙坪坝,price,200-250万,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=2&saletotal=200-250,ok,20
2026-07-01T19:39:20,2,沙坪坝,price,200-250万,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=2&saletotal=200-250,ok,20
2026-07-01T19:39:21,2,沙坪坝,price,200-250万,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=2&saletotal=200-250,ok,20
2026-07-01T19:39:22,2,沙坪坝,price,200-250万,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=2&saletotal=200-250,ok,20
2026-07-01T19:39:23,2,沙坪坝,price,200-250万,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=2&saletotal=200-250,ok,20
2026-07-01T19:39:24,2,沙坪坝,price,200-250万,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=2&saletotal=200-250,ok,20
2026-07-01T19:39:26,2,沙坪坝,price,200-250万,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=2&saletotal=200-250,ok,20
2026-07-01T19:39:27,2,沙坪坝,price,200-250万,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=2&saletotal=200-250,ok,20
2026-07-01T19:39:28,2,沙坪坝,price,200-250万,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=2&saletotal=200-250,ok,20
2026-07-01T19:39:29,2,沙坪坝,price,200-250万,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=2&saletotal=200-250,ok,20
2026-07-01T19:39:30,2,沙坪坝,price,200-250万,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=2&saletotal=200-250,ok,2
2026-07-01T19:39:31,2,沙坪坝,price,250-350万,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=2&saletotal=250-350,ok,19
2026-07-01T19:39:32,2,沙坪坝,price,250-350万,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=2&saletotal=250-350,ok,18
2026-07-01T19:39:33,2,沙坪坝,price,250-350万,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=2&saletotal=250-350,ok,20
2026-07-01T19:39:34,2,沙坪坝,price,250-350万,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=2&saletotal=250-350,ok,18
2026-07-01T19:39:35,2,沙坪坝,price,250-350万,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=2&saletotal=250-350,ok,20
2026-07-01T19:39:36,2,沙坪坝,price,250-350万,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=2&saletotal=250-350,ok,18
2026-07-01T19:39:37,2,沙坪坝,price,250-350万,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=2&saletotal=250-350,ok,20
2026-07-01T19:39:39,2,沙坪坝,price,250-350万,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=2&saletotal=250-350,ok,20
2026-07-01T19:39:40,2,沙坪坝,price,250-350万,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=2&saletotal=250-350,ok,20
2026-07-01T19:39:41,2,沙坪坝,price,250-350万,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=2&saletotal=250-350,ok,20
2026-07-01T19:39:42,2,沙坪坝,price,250-350万,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=2&saletotal=250-350,ok,20
2026-07-01T19:39:43,2,沙坪坝,price,250-350万,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=2&saletotal=250-350,ok,20
2026-07-01T19:39:44,2,沙坪坝,price,250-350万,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=2&saletotal=250-350,ok,20
2026-07-01T19:39:45,2,沙坪坝,price,250-350万,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=2&saletotal=250-350,ok,20
2026-07-01T19:39:46,2,沙坪坝,price,250-350万,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=2&saletotal=250-350,ok,20
2026-07-01T19:39:47,2,沙坪坝,price,250-350万,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=2&saletotal=250-350,ok,7
2026-07-01T19:39:48,2,沙坪坝,price,350万及以上,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=2&saletotal=350-%2A,ok,19
2026-07-01T19:39:49,2,沙坪坝,price,350万及以上,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=2&saletotal=350-%2A,ok,20
2026-07-01T19:39:50,2,沙坪坝,price,350万及以上,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=2&saletotal=350-%2A,ok,16
2026-07-01T19:39:52,2,沙坪坝,price,350万及以上,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=2&saletotal=350-%2A,ok,18
2026-07-01T19:39:53,2,沙坪坝,price,350万及以上,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=2&saletotal=350-%2A,ok,19
2026-07-01T19:39:54,2,沙坪坝,price,350万及以上,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=2&saletotal=350-%2A,ok,19
2026-07-01T19:39:55,2,沙坪坝,price,350万及以上,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=2&saletotal=350-%2A,ok,20
2026-07-01T19:39:56,2,沙坪坝,price,350万及以上,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=2&saletotal=350-%2A,ok,20
2026-07-01T19:39:57,2,沙坪坝,price,350万及以上,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=2&saletotal=350-%2A,ok,20
2026-07-01T19:39:58,2,沙坪坝,price,350万及以上,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=2&saletotal=350-%2A,ok,20
2026-07-01T19:39:59,2,沙坪坝,price,350万及以上,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=2&saletotal=350-%2A,ok,20
2026-07-01T19:40:00,2,沙坪坝,price,350万及以上,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=2&saletotal=350-%2A,ok,20
2026-07-01T19:40:01,2,沙坪坝,price,350万及以上,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=2&saletotal=350-%2A,ok,20
2026-07-01T19:40:02,2,沙坪坝,price,350万及以上,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=2&saletotal=350-%2A,ok,20
2026-07-01T19:40:03,2,沙坪坝,price,350万及以上,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=2&saletotal=350-%2A,ok,20
2026-07-01T19:40:04,2,沙坪坝,price,350万及以上,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=2&saletotal=350-%2A,ok,9
2026-07-01T19:40:06,2,沙坪坝,room,一室,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=2&fang=1,ok,0
2026-07-01T19:40:07,2,沙坪坝,room,一室,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=2&fang=1,ok,18
